timestamp,state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price
1616142903,Kerala,Kottayam,Kanjirappally,Onion,Big,19/03/2021,3000,3400,3200
1616142903,Kerala,Kottayam,Kanjirappally,Onion,Onion,19/03/2021,4500,5000,4800
1616142903,Kerala,Kottayam,Kanjirappally,Potato,Potato,19/03/2021,3000,3400,3200
1616142903,Kerala,Kottayam,Kanjirappally,Pumpkin,Pumpkin,19/03/2021,1500,2000,1800
1616142903,Kerala,Kottayam,Kanjirappally,"Snake gourd",Snakeguard,19/03/2021,2500,3000,2800
1616142903,Kerala,Kottayam,Kanjirappally,Tapioca,Tapioca,19/03/2021,1500,2000,1800
1616142903,Kerala,Kottayam,Kanjirappally,Tomato,Tomato,19/03/2021,3500,4000,3800
1616142903,Kerala,Kottayam,Pala,Banana,"Banana - Ripe",19/03/2021,2600,3400,3000
1616142903,Kerala,Kozhikode(Calicut),Kallachi,Amaranthus,Amaranthus,19/03/2021,2000,2400,2200
1616142903,Kerala,Kozhikode(Calicut),Kallachi,Amphophalus,Amphophalus,19/03/2021,2600,3000,2800
1616142903,Kerala,Kozhikode(Calicut),Kallachi,Ashgourd,Ashgourd,19/03/2021,1600,2000,1800
1616142903,Kerala,Kozhikode(Calicut),Kallachi,Banana,"Nendra Bale",19/03/2021,2800,3200,3000
1616142903,Kerala,Kozhikode(Calicut),Kallachi,Banana,Palayamthodan,19/03/2021,1800,2200,2000
1616142903,Kerala,Kozhikode(Calicut),Kallachi,Banana,Rasakathai,19/03/2021,2800,3200,3000
1616142903,Kerala,Kozhikode(Calicut),Kallachi,Beetroot,Beetroot,19/03/2021,4600,5000,4800
1616142903,Kerala,Kozhikode(Calicut),Kallachi,"Bitter gourd","Bitter Gourd",19/03/2021,3800,4200,4000
1616142903,Kerala,Kozhikode(Calicut),Kallachi,"Bottle gourd","Bottle Gourd",19/03/2021,3800,4200,4000
1616142903,Kerala,Kozhikode(Calicut),Kallachi,Brinjal,Brinjal,19/03/2021,1800,2200,2000
1616142903,Kerala,Kozhikode(Calicut),Kallachi,Cabbage,Cabbage,19/03/2021,1400,1800,1600
1616142903,Kerala,Kozhikode(Calicut),Kallachi,Carrot,Carrot,19/03/2021,3100,3500,3300
1616142903,Kerala,Kozhikode(Calicut),Kallachi,"Cluster beans","Cluster Beans",19/03/2021,3300,3700,3500
1616142903,Kerala,Kozhikode(Calicut),Kallachi,Cowpea(Veg),"Cowpea (Veg)",19/03/2021,3300,3700,3500
1616142903,Kerala,Kozhikode(Calicut),Kallachi,Drumstick,Drumstick,19/03/2021,8300,8700,8500
1616142903,Kerala,Kozhikode(Calicut),Kallachi,Ginger(Green),"Green Ginger",19/03/2021,4800,5200,5000
1616142903,Kerala,Kozhikode(Calicut),Kallachi,"Green Chilli","Green Chilly",19/03/2021,2600,3000,2800
1616142903,Kerala,Kozhikode(Calicut),Kallachi,Onion,Other,19/03/2021,3500,3900,3700
1616142903,Kerala,Kozhikode(Calicut),Kallachi,Potato,Other,19/03/2021,1800,2200,2000
1616142903,Kerala,Kozhikode(Calicut),Kallachi,Pumpkin,Pumpkin,19/03/2021,1000,1400,1200
1616142903,Kerala,Kozhikode(Calicut),Kallachi,"Snake gourd",Snakeguard,19/03/2021,2300,2700,2500
1616142903,Kerala,Kozhikode(Calicut),Kallachi,Tomato,Tomato,19/03/2021,1300,1700,1500
1616142903,Kerala,Kozhikode(Calicut),Palayam,Amaranthus,Other,19/03/2021,1200,1400,1300
1616142903,Kerala,Kozhikode(Calicut),Palayam,Amphophalus,Other,19/03/2021,1400,1600,1500
1616142903,Kerala,Kozhikode(Calicut),Palayam,Ashgourd,Other,19/03/2021,1100,1300,1200
1616142903,Kerala,Kozhikode(Calicut),Palayam,"Banana - Green",Other,19/03/2021,2300,2500,2400
1616142903,Kerala,Kozhikode(Calicut),Palayam,Beetroot,Other,19/03/2021,4000,4200,4100
1616142903,Kerala,Kozhikode(Calicut),Palayam,"Bhindi(Ladies Finger)",Other,19/03/2021,1700,1900,1800
1616142903,Kerala,Kozhikode(Calicut),Palayam,"Bitter gourd","Bitter Gourd",19/03/2021,2700,2900,2800
1616142903,Kerala,Kozhikode(Calicut),Palayam,"Bottle gourd",Other,19/03/2021,1200,1400,1300
1616142903,Kerala,Kozhikode(Calicut),Palayam,Brinjal,Other,19/03/2021,1100,1300,1200
1616142903,Kerala,Kozhikode(Calicut),Palayam,Cabbage,Other,19/03/2021,1100,1300,1200
1616142903,Kerala,Kozhikode(Calicut),Palayam,Carrot,Other,19/03/2021,2400,2600,2500
1616142903,Kerala,Kozhikode(Calicut),Palayam,Cauliflower,Other,19/03/2021,1400,1600,1500
1616142903,Kerala,Kozhikode(Calicut),Palayam,"Cluster beans",Other,19/03/2021,1700,1900,1800
1616142903,Kerala,Kozhikode(Calicut),Palayam,"Coconut Seed",Other,19/03/2021,4700,4900,4800
1616142903,Kerala,Kozhikode(Calicut),Palayam,Cowpea(Veg),Other,19/03/2021,2700,2900,2800
1616142903,Kerala,Kozhikode(Calicut),Palayam,Cucumbar(Kheera),Other,19/03/2021,800,1000,900
1616142903,Kerala,Kozhikode(Calicut),Palayam,Drumstick,Other,19/03/2021,5900,6100,6000
1616142903,Kerala,Kozhikode(Calicut),Palayam,"French Beans (Frasbean)",Other,19/03/2021,2200,2400,2300
1616142903,Kerala,Kozhikode(Calicut),Palayam,Ginger(Green),Other,19/03/2021,2200,2400,2300
1616142903,Kerala,Kozhikode(Calicut),Palayam,"Green Chilli",Other,19/03/2021,2100,2300,2200
1616142903,Kerala,Kozhikode(Calicut),Palayam,Onion,Other,19/03/2021,1900,2100,2000
1616142903,Kerala,Kozhikode(Calicut),Palayam,Potato,Other,19/03/2021,1600,1800,1700
1616142903,Kerala,Kozhikode(Calicut),Palayam,Pumpkin,Other,19/03/2021,700,900,800
1616142903,Kerala,Kozhikode(Calicut),Palayam,Raddish,Other,19/03/2021,1300,1500,1400
1616142903,Kerala,Kozhikode(Calicut),Palayam,"Snake gourd",Other,19/03/2021,1200,1400,1300
1616142903,Kerala,Kozhikode(Calicut),Palayam,Tomato,Other,19/03/2021,850,950,900
1616142903,Kerala,Kozhikode(Calicut),Perambra,Ashgourd,Other,19/03/2021,2100,2300,2200
1616142903,Kerala,Kozhikode(Calicut),Perambra,Beetroot,Other,19/03/2021,4900,5100,5000
1616142903,Kerala,Kozhikode(Calicut),Perambra,"Bhindi(Ladies Finger)",Other,19/03/2021,2400,2600,2500
1616142903,Kerala,Kozhikode(Calicut),Perambra,"Bitter gourd",Other,19/03/2021,4100,4300,4200
1616142903,Kerala,Kozhikode(Calicut),Perambra,Brinjal,Other,19/03/2021,2400,2600,2500
1616142903,Kerala,Kozhikode(Calicut),Perambra,Capsicum,Capsicum,19/03/2021,5400,5600,5500
1616142903,Kerala,Kozhikode(Calicut),Perambra,Carrot,Other,19/03/2021,3600,3800,3700
1616142903,Kerala,Kozhikode(Calicut),Perambra,"Cluster beans",Other,19/03/2021,2600,2800,2700
1616142903,Kerala,Kozhikode(Calicut),Perambra,Cowpea(Veg),Other,19/03/2021,4400,4600,4500
1616142903,Kerala,Kozhikode(Calicut),Perambra,Cucumbar(Kheera),Other,19/03/2021,1300,1500,1400
1616142903,Kerala,Kozhikode(Calicut),Perambra,Drumstick,Other,19/03/2021,9900,10100,10000
1616142903,Kerala,Kozhikode(Calicut),Perambra,"French Beans (Frasbean)",Other,19/03/2021,3400,3600,3500
1616142903,Kerala,Kozhikode(Calicut),Perambra,"Green Chilli",Other,19/03/2021,3400,3600,3500
1616142903,Kerala,Kozhikode(Calicut),Perambra,Onion,Other,19/03/2021,2100,2300,2200
1616142903,Kerala,Kozhikode(Calicut),Perambra,Potato,Other,19/03/2021,1700,2000,1900
1616142903,Kerala,Kozhikode(Calicut),Perambra,"Snake gourd",Other,19/03/2021,2200,2400,2300
1616142903,Kerala,Kozhikode(Calicut),Perambra,Tomato,Tomato,19/03/2021,1500,1700,1600
1616142903,Kerala,Kozhikode(Calicut),Quilandy,Amaranthus,Other,19/03/2021,2000,2200,2000
1616142903,Kerala,Kozhikode(Calicut),Quilandy,Amphophalus,Other,19/03/2021,1700,2000,1800
1616142903,Kerala,Kozhikode(Calicut),Quilandy,Ashgourd,Other,19/03/2021,1700,1800,1800
1616142903,Kerala,Kozhikode(Calicut),Quilandy,"Banana - Green",Other,19/03/2021,2200,2300,2200
1616142903,Kerala,Kozhikode(Calicut),Quilandy,Beetroot,Other,19/03/2021,4500,4600,4500
1616142903,Kerala,Kozhikode(Calicut),Quilandy,"Bhindi(Ladies Finger)",Other,19/03/2021,2400,2500,2400
1616142903,Kerala,Kozhikode(Calicut),Quilandy,"Bitter gourd",Other,19/03/2021,3400,3500,3500
1616142903,Kerala,Kozhikode(Calicut),Quilandy,Brinjal,Other,19/03/2021,1700,1800,1700
1616142903,Kerala,Kozhikode(Calicut),Quilandy,Cabbage,Other,19/03/2021,1400,1500,1400
1616142903,Kerala,Kozhikode(Calicut),Quilandy,Carrot,Other,19/03/2021,3200,3300,3200
1616142903,Kerala,Kozhikode(Calicut),Quilandy,Coriander(Leaves),Other,19/03/2021,4000,4000,4000
1616142903,Kerala,Kozhikode(Calicut),Quilandy,Cowpea(Veg),Other,19/03/2021,3600,3700,3600
1616142903,Kerala,Kozhikode(Calicut),Quilandy,Cucumbar(Kheera),Other,19/03/2021,1700,1800,1700
1616142903,Kerala,Kozhikode(Calicut),Quilandy,Ginger(Green),Other,19/03/2021,3800,4000,4000
1616142903,Kerala,Kozhikode(Calicut),Quilandy,"Green Chilli",Other,19/03/2021,2700,2800,2700
1616142903,Kerala,Kozhikode(Calicut),Quilandy,Pumpkin,Other,19/03/2021,1100,1200,1200
1616142903,Kerala,Kozhikode(Calicut),Quilandy,"Snake gourd",Other,19/03/2021,1800,2000,2000
1616142903,Kerala,Kozhikode(Calicut),Quilandy,Tomato,Other,19/03/2021,1100,1200,1100
1616142903,Kerala,Malappuram,Parappanangadi,Amaranthus,Other,19/03/2021,1500,1800,1700
1616142903,Kerala,Malappuram,Parappanangadi,Ashgourd,Other,19/03/2021,1000,1200,1200
1616142903,Kerala,Malappuram,Parappanangadi,Banana,"Nendra Bale",19/03/2021,2000,2100,2100
1616142903,Kerala,Malappuram,Parappanangadi,"Banana - Green",Other,19/03/2021,2000,2000,2000
1616142903,Kerala,Malappuram,Parappanangadi,Beetroot,Other,19/03/2021,1400,1500,1500
1616142903,Kerala,Malappuram,Parappanangadi,"Bhindi(Ladies Finger)",Other,19/03/2021,2600,2800,2700
1616142903,Kerala,Malappuram,Parappanangadi,"Bitter gourd",Other,19/03/2021,3200,3200,3200
1616142903,Kerala,Malappuram,Parappanangadi,"Bottle gourd",Other,19/03/2021,1100,1200,1200
1616142903,Kerala,Malappuram,Parappanangadi,Brinjal,Other,19/03/2021,1100,1200,1200
1616142903,Kerala,Malappuram,Parappanangadi,Cabbage,Other,19/03/2021,1000,1200,1200
1616142903,Kerala,Malappuram,Parappanangadi,Capsicum,Capsicum,19/03/2021,4200,4200,4200
1616142903,Kerala,Malappuram,Parappanangadi,Carrot,Other,19/03/2021,1200,1400,1400
1616142903,Kerala,Malappuram,Parappanangadi,Cauliflower,Other,19/03/2021,2300,2500,2400
1616142903,Kerala,Malappuram,Parappanangadi,Cucumbar(Kheera),Other,19/03/2021,1100,1200,1200
1616142903,Kerala,Malappuram,Parappanangadi,Drumstick,Other,19/03/2021,3200,3300,3300
1616142903,Kerala,Malappuram,Parappanangadi,Grapes,Other,19/03/2021,3500,3600,3600
1616142903,Kerala,Malappuram,Parappanangadi,"Green Chilli",Other,19/03/2021,1800,1900,1900
1616142903,Kerala,Malappuram,Parappanangadi,Onion,Other,19/03/2021,2000,2000,2000
1616142903,Kerala,Malappuram,Parappanangadi,Orange,Other,19/03/2021,2300,2500,2400
1616142903,Kerala,Malappuram,Parappanangadi,Pineapple,Other,19/03/2021,2400,2400,2400
1616142903,Kerala,Malappuram,Parappanangadi,Potato,Other,19/03/2021,2000,2100,2100
1616142903,Kerala,Malappuram,Parappanangadi,Pumpkin,Other,19/03/2021,1000,1000,1000
1616142903,Kerala,Malappuram,Parappanangadi,"Snake gourd",Other,19/03/2021,1400,1600,1500
1616142903,Kerala,Malappuram,Parappanangadi,Tapioca,Other,19/03/2021,900,900,900
1616142903,Kerala,Malappuram,Thirurrangadi,Amaranthus,Other,19/03/2021,2000,2100,2100
1616142903,Kerala,Malappuram,Thirurrangadi,Ashgourd,Ashgourd,19/03/2021,1000,1000,1000
1616142903,Kerala,Malappuram,Thirurrangadi,Banana,"Nendra Bale",19/03/2021,2200,2300,2300
1616142903,Kerala,Malappuram,Thirurrangadi,"Banana - Green",Other,19/03/2021,2100,2200,2200
1616142903,Kerala,Malappuram,Thirurrangadi,Beetroot,Other,19/03/2021,1200,1400,1400
1616142903,Kerala,Malappuram,Thirurrangadi,"Bhindi(Ladies Finger)",Other,19/03/2021,2500,2600,2600
1616142903,Kerala,Malappuram,Thirurrangadi,"Bitter gourd",Other,19/03/2021,3200,3300,3300
1616142903,Kerala,Malappuram,Thirurrangadi,"Bottle gourd",Other,19/03/2021,1100,1200,1200
1616142903,Kerala,Malappuram,Thirurrangadi,Brinjal,Other,19/03/2021,2300,2300,2300
1616142903,Kerala,Malappuram,Thirurrangadi,Cabbage,Other,19/03/2021,1000,1000,1000
1616142903,Kerala,Malappuram,Thirurrangadi,Capsicum,Capsicum,19/03/2021,4100,4200,4200
1616142903,Kerala,Malappuram,Thirurrangadi,Carrot,Other,19/03/2021,1800,1900,1900
1616142903,Kerala,Malappuram,Thirurrangadi,Cauliflower,Other,19/03/2021,2300,2500,2400
1616142903,Kerala,Malappuram,Thirurrangadi,Cucumbar(Kheera),Other,19/03/2021,1400,1400,1400
1616142903,Kerala,Malappuram,Thirurrangadi,Drumstick,Other,19/03/2021,3600,3600,3600
1616142903,Kerala,Malappuram,Thirurrangadi,Grapes,Other,19/03/2021,5200,5300,5300
1616142903,Kerala,Malappuram,Thirurrangadi,"Green Chilli",Other,19/03/2021,1200,1400,1300
1616142903,Kerala,Malappuram,Thirurrangadi,Onion,Other,19/03/2021,1900,1900,1900
1616142903,Kerala,Malappuram,Thirurrangadi,Orange,Other,19/03/2021,2600,2600,2600
1616142903,Kerala,Malappuram,Thirurrangadi,Pineapple,Other,19/03/2021,2300,2600,2500
1616142903,Kerala,Malappuram,Thirurrangadi,Pumpkin,Other,19/03/2021,1000,1000,1000
1616142903,Kerala,Malappuram,Thirurrangadi,"Snake gourd",Other,19/03/2021,2100,2300,2300
1616142903,Kerala,Malappuram,Thirurrangadi,Tapioca,Other,19/03/2021,900,900,900
1616142903,Kerala,Malappuram,Thirurrangadi,Tomato,Other,19/03/2021,900,900,900
1616142903,Kerala,Palakad,Koduvayoor,Ashgourd,Other,19/03/2021,1000,1800,1400
1616142903,Kerala,Palakad,Koduvayoor,Banana,"Nendra Bale",19/03/2021,2500,3000,2800
1616142903,Kerala,Palakad,Koduvayoor,Banana,Palayamthodan,19/03/2021,1800,2400,2200
1616142903,Kerala,Palakad,Koduvayoor,Banana,Poovan,19/03/2021,3000,3800,3400
1616142903,Kerala,Palakad,Koduvayoor,Beetroot,Other,19/03/2021,1600,2000,1800
1616142903,Kerala,Palakad,Koduvayoor,"Bhindi(Ladies Finger)",Other,19/03/2021,1600,2000,1800
1616142903,Kerala,Palakad,Koduvayoor,"Bitter gourd",Other,19/03/2021,3000,3600,3300
1616142903,Kerala,Palakad,Koduvayoor,"Bottle gourd",Other,19/03/2021,1000,1700,1400
1616142903,Kerala,Palakad,Koduvayoor,Brinjal,Other,19/03/2021,1400,1800,1600
1616142903,Kerala,Palakad,Koduvayoor,Cabbage,Other,19/03/2021,1000,1700,1400
1616142903,Kerala,Palakad,Koduvayoor,Carrot,Other,19/03/2021,2400,3000,2800
1616142903,Kerala,Palakad,Koduvayoor,Cauliflower,Other,19/03/2021,1200,1800,1600
1616142903,Kerala,Palakad,Koduvayoor,"Chili Red",Other,19/03/2021,12000,12700,12400
1616142903,Kerala,Palakad,Koduvayoor,"Cluster beans",Other,19/03/2021,1600,2000,1800
1616142903,Kerala,Palakad,Koduvayoor,Colacasia,Other,19/03/2021,2400,2800,2600
1616142903,Kerala,Palakad,Koduvayoor,Cowpea(Veg),Other,19/03/2021,2000,2700,2400
1616142903,Kerala,Palakad,Koduvayoor,Cucumbar(Kheera),Cucumbar,19/03/2021,1000,1800,1400
1616142903,Kerala,Palakad,Koduvayoor,Drumstick,Other,19/03/2021,8000,8600,8300
1616142903,Kerala,Palakad,Koduvayoor,"Elephant Yam (Suran)",Other,19/03/2021,1200,1800,1600
1616142903,Kerala,Palakad,Koduvayoor,"French Beans (Frasbean)",Other,19/03/2021,2800,3600,3200
1616142903,Kerala,Palakad,Koduvayoor,Garlic,Other,19/03/2021,13000,13800,13400
1616142903,Kerala,Palakad,Koduvayoor,Ginger(Green),Other,19/03/2021,2000,2600,2300
1616142903,Kerala,Palakad,Koduvayoor,"Green Avare (W)",Other,19/03/2021,4400,4800,4600
1616142903,Kerala,Palakad,Koduvayoor,"Green Chilli",Other,19/03/2021,2500,3000,2800
1616142903,Kerala,Palakad,Koduvayoor,Lemon,Other,19/03/2021,3000,3700,3400
1616142903,Kerala,Palakad,Koduvayoor,Lime,Other,19/03/2021,7000,7700,7400
1616142903,Kerala,Palakad,Koduvayoor,"Little gourd (Kundru)",Other,19/03/2021,1000,1800,1400
1616142903,Kerala,Palakad,Koduvayoor,Mango,Other,19/03/2021,3600,4000,3800
1616142903,Kerala,Palakad,Koduvayoor,Onion,Other,19/03/2021,2500,3000,2800
1616142903,Kerala,Palakad,Koduvayoor,Onion,Small,19/03/2021,4500,5000,4800
1616142903,Kerala,Palakad,Koduvayoor,Pineapple,Other,19/03/2021,3000,3700,3400
1616142903,Kerala,Palakad,Koduvayoor,Potato,Other,19/03/2021,2000,2700,2500
1616142903,Kerala,Palakad,Koduvayoor,Pumpkin,Other,19/03/2021,1000,1700,1400
1616142903,Kerala,Palakad,Koduvayoor,"Snake gourd",Other,19/03/2021,1400,1800,1600
1616142903,Kerala,Palakad,Koduvayoor,"Sweet Potato",Other,19/03/2021,1200,1800,1600
1616142903,Kerala,Palakad,Koduvayoor,Tapioca,Other,19/03/2021,1600,2000,1800
1616142903,Kerala,Palakad,Koduvayoor,Tomato,Other,19/03/2021,1400,1800,1600
1616142903,Kerala,Palakad,Palakkad,Amaranthus,Amaranthus,19/03/2021,2500,3000,2800
1616142903,Kerala,Palakad,Palakkad,Amaranthus,Other,19/03/2021,2500,3000,2800
1616142903,Kerala,Palakad,Palakkad,"Arhar (Tur/Red Gram)(Whole)","Arhar Dal(Tur)",19/03/2021,10000,11000,10600
1616142903,Kerala,Palakad,Palakkad,Ashgourd,Ashgourd,19/03/2021,1100,1500,1400
1616142903,Kerala,Palakad,Palakkad,Banana,"Nendra Bale",19/03/2021,2600,3600,3200
1616142903,Kerala,Palakad,Palakkad,Banana,"Nendra Bale",19/03/2021,2200,3200,2800
1616142903,Kerala,Palakad,Palakkad,Banana,Palayamthodan,19/03/2021,1700,2700,2300
1616142903,Kerala,Palakad,Palakkad,Banana,Poovan,19/03/2021,3000,4000,3600
1616142903,Kerala,Palakad,Palakkad,Beetroot,Beetroot,19/03/2021,2000,2500,2300
1616142903,Kerala,Palakad,Palakkad,"Bengal Gram(Gram)(Whole)","Average (Whole)",19/03/2021,6000,7000,6600
1616142903,Kerala,Palakad,Palakkad,"Bhindi(Ladies Finger)",Bhindi,19/03/2021,2500,3000,2800
1616142903,Kerala,Palakad,Palakkad,"Bitter gourd","Bitter Gourd",19/03/2021,4500,5000,4800
1616142903,Kerala,Palakad,Palakkad,"Black Gram (Urd Beans)(Whole)","Black Gram (Whole)",19/03/2021,9200,10000,9700
1616142903,Kerala,Palakad,Palakkad,"Black Gram (Urd Beans)(Whole)","Black Gram Dal",19/03/2021,11000,12500,11800
1616142903,Kerala,Palakad,Palakkad,"Bottle gourd","Bottle Gourd",19/03/2021,800,1200,1100
1616142903,Kerala,Palakad,Palakkad,Brinjal,Brinjal,19/03/2021,1300,2000,1700
1616142903,Kerala,Palakad,Palakkad,Cabbage,Cabbage,19/03/2021,1100,1500,1400
1616142903,Kerala,Palakad,Palakkad,Capsicum,Capsicum,19/03/2021,5000,5500,5300
1616142903,Kerala,Palakad,Palakkad,Carrot,Carrot,19/03/2021,3300,4000,3700
1616142903,Kerala,Palakad,Palakkad,Cauliflower,Cauliflower,19/03/2021,1400,2000,1800
1616142903,Kerala,Palakad,Palakkad,"Chili Red",Red,19/03/2021,14000,15500,14800
1616142903,Kerala,Palakad,Palakkad,"Cluster beans","Cluster Beans",19/03/2021,2000,2500,2300
1616142903,Kerala,Palakad,Palakkad,Colacasia,Other,19/03/2021,2700,3700,3300
1616142903,Kerala,Palakad,Palakkad,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",19/03/2021,7000,8000,7600
1616142903,Kerala,Palakad,Palakkad,Cowpea(Veg),"Cowpea (Veg)",19/03/2021,2500,3000,2800
1616142903,Kerala,Palakad,Palakkad,Cucumbar(Kheera),Cucumbar,19/03/2021,1000,1500,1300
1616142903,Kerala,Palakad,Palakkad,Drumstick,Drumstick,19/03/2021,5500,6000,5800
1616142903,Kerala,Palakad,Palakkad,"Elephant Yam (Suran)",Other,19/03/2021,1300,2000,1700
1616142903,Kerala,Palakad,Palakkad,"French Beans (Frasbean)",Other,19/03/2021,3000,3500,3300
1616142903,Kerala,Palakad,Palakkad,Garlic,Garlic,19/03/2021,8500,9500,9100
1616142903,Kerala,Palakad,Palakkad,Ginger(Green),"Green Ginger",19/03/2021,2300,3000,2700
1616142903,Kerala,Palakad,Palakkad,"Green Avare (W)","Green Avare (W)",19/03/2021,3300,4000,3700
1616142903,Kerala,Palakad,Palakkad,"Green Chilli","Green Chilly",19/03/2021,2000,2500,2300
1616142903,Kerala,Palakad,Palakkad,"Green Gram (Moong)(Whole)","Green (Whole)",19/03/2021,9800,11500,10700
1616142903,Kerala,Palakad,Palakkad,"Green Gram (Moong)(Whole)","Green Gram Dhall-I",19/03/2021,11000,12000,11600
1616142903,Kerala,Palakad,Palakkad,"Green Peas","Green Peas",19/03/2021,13000,15000,14100
1616142903,Kerala,Palakad,Palakkad,"Jack Fruit","Jack Fruit",19/03/2021,2400,3000,2800
1616142903,Kerala,Palakad,Palakkad,"Kabuli Chana(Chickpeas-White)","Kabuli Chana(Chickpeas-white)",19/03/2021,7500,8500,8100
1616142903,Kerala,Palakad,Palakkad,Lemon,Other,19/03/2021,8000,9000,8600
1616142903,Kerala,Palakad,Palakkad,Lime,Other,19/03/2021,4000,4500,4300
1616142903,Kerala,Palakad,Palakkad,"Little gourd (Kundru)",Other,19/03/2021,2000,2500,2300
1616142903,Kerala,Palakad,Palakkad,Mango,Other,19/03/2021,4000,5000,4600
1616142903,Kerala,Palakad,Palakkad,"Mango (Raw-Ripe)","Mango - Raw-Ripe",19/03/2021,2500,3000,2800
1616142903,Kerala,Palakad,Palakkad,Onion,Big,19/03/2021,2400,3000,2800
1616142903,Kerala,Palakad,Palakkad,Onion,Small,19/03/2021,4300,5000,4700
1616142903,Kerala,Palakad,Palakkad,Pineapple,"Pine Apple",19/03/2021,3000,3500,3300
1616142903,Kerala,Palakad,Palakkad,Potato,Potato,19/03/2021,2200,2600,2500
1616142903,Kerala,Palakad,Palakkad,Pumpkin,Pumpkin,19/03/2021,700,1200,1000
1616142903,Kerala,Palakad,Palakkad,"Snake gourd",Snakeguard,19/03/2021,800,1200,1100
1616142903,Kerala,Palakad,Palakkad,"Sweet Potato","Sweet Potato",19/03/2021,2000,2500,2300
1616142903,Kerala,Palakad,Palakkad,Tapioca,Tapioca,19/03/2021,1400,2000,1800
1616142903,Kerala,Palakad,Palakkad,Tomato,Tomato,19/03/2021,1200,1600,1500
1616142903,Kerala,Pathanamthitta,Kuttoor,Amaranthus,Amaranthus,19/03/2021,1600,2000,1800
1616142903,Kerala,Pathanamthitta,Kuttoor,Ashgourd,Ashgourd,19/03/2021,1200,1600,1400
1616142903,Kerala,Pathanamthitta,Kuttoor,Banana,"Nendra Bale",19/03/2021,2300,2700,2500
1616142903,Kerala,Pathanamthitta,Kuttoor,Banana,Palayamthodan,19/03/2021,1000,1200,1100
1616142903,Kerala,Pathanamthitta,Kuttoor,"Bhindi(Ladies Finger)",Bhindi,19/03/2021,2800,3200,3000
1616142903,Kerala,Pathanamthitta,Kuttoor,"Bitter gourd","Bitter Gourd",19/03/2021,4200,4600,4400
1616142903,Kerala,Pathanamthitta,Kuttoor,Brinjal,Brinjal,19/03/2021,2100,2500,2300
1616142903,Kerala,Pathanamthitta,Kuttoor,"Coconut Oil","Copra Oil",19/03/2021,21200,21600,21400
1616142903,Kerala,Pathanamthitta,Kuttoor,"Coconut Seed",Other,19/03/2021,4000,4400,4200
1616142903,Kerala,Pathanamthitta,Kuttoor,Cowpea(Veg),"Cowpea (Veg)",19/03/2021,4200,4600,4400
1616142903,Kerala,Pathanamthitta,Kuttoor,Cucumbar(Kheera),Cucumbar,19/03/2021,1200,1600,1400
1616142903,Kerala,Pathanamthitta,Kuttoor,"Elephant Yam (Suran)",Other,19/03/2021,2000,2400,2200
1616142903,Kerala,Pathanamthitta,Kuttoor,Ginger(Green),"Green Ginger",19/03/2021,4100,4500,4300
1616142903,Kerala,Pathanamthitta,Kuttoor,"Pepper ungarbled",Other,19/03/2021,36000,36400,36200
1616142903,Kerala,Pathanamthitta,Kuttoor,Rubber,RSS-4,19/03/2021,16150,16550,16350
1616142903,Kerala,Pathanamthitta,Kuttoor,"Snake gourd",Snakeguard,19/03/2021,2100,2500,2300
1616142903,Kerala,Pathanamthitta,Kuttoor,Tapioca,Tapioca,19/03/2021,1100,1500,1300
1616142903,Kerala,Thirssur,Chavakkad,Ashgourd,Other,19/03/2021,1200,2000,2000
1616142903,Kerala,Thirssur,Chavakkad,Banana,Palayamthodan,19/03/2021,1900,2400,2400
1616142903,Kerala,Thirssur,Chavakkad,Banana,Poovan,19/03/2021,3200,4000,3800
1616142903,Kerala,Thirssur,Chavakkad,Banana,Robusta,19/03/2021,1600,2400,2300
1616142903,Kerala,Thirssur,Chavakkad,"Banana - Green",Other,19/03/2021,2600,3000,3000
1616142903,Kerala,Thirssur,Chavakkad,Beetroot,Other,19/03/2021,2000,3000,2800
1616142903,Kerala,Thirssur,Chavakkad,Cucumbar(Kheera),Other,19/03/2021,1200,2000,1900
1616142903,Kerala,Thirssur,Chavakkad,"Elephant Yam (Suran)",Other,19/03/2021,1600,2400,2400
1616142903,Kerala,Thirssur,Chavakkad,Onion,Other,19/03/2021,2400,3000,3000
1616142903,Kerala,Thirssur,Chavakkad,Pumpkin,Other,19/03/2021,1000,1800,1800
1616142903,Kerala,Thirssur,Chavakkad,Tomato,Other,19/03/2021,1200,2000,2000
1616142903,Kerala,Thiruvananthapuram,Neyyatinkara,Amaranthus,Amaranthus,19/03/2021,3600,4000,3800
1616142903,Kerala,Thiruvananthapuram,Neyyatinkara,Amphophalus,Amphophalus,19/03/2021,3600,4000,3800
1616142903,Kerala,Thiruvananthapuram,Neyyatinkara,"Banana - Green","Banana - Green",19/03/2021,3300,3500,3400
1616142903,Kerala,Thiruvananthapuram,Neyyatinkara,Beetroot,Beetroot,19/03/2021,3300,3500,3400
1616142903,Kerala,Thiruvananthapuram,Neyyatinkara,"Bhindi(Ladies Finger)",Bhindi,19/03/2021,2600,3000,2800
1616142903,Kerala,Thiruvananthapuram,Neyyatinkara,"Bitter gourd","Bitter Gourd",19/03/2021,3600,4000,3800
1616142903,Kerala,Thiruvananthapuram,Neyyatinkara,Brinjal,Brinjal,19/03/2021,3600,4000,3800
