"state","district","market","commodity","variety","arrival_date","min_price","max_price","modal_price"
"Punjab","Jalandhar","Jalandhar City(Jalandhar)","Bhindi(Ladies Finger)","Other","07/04/2021","2100","3800","3100"
"Punjab","Jalandhar","Jalandhar City(Jalandhar)","Bottle gourd","Bottle Gourd","07/04/2021","600","800","600"
"Punjab","Jalandhar","Jalandhar City(Jalandhar)","Brinjal","Other","07/04/2021","500","800","600"
"Punjab","Jalandhar","Jalandhar City(Jalandhar)","Cabbage","Other","07/04/2021","100","250","200"
"Punjab","Jalandhar","Jalandhar City(Jalandhar)","Capsicum","Capsicum","07/04/2021","1600","2300","1800"
"Punjab","Jalandhar","Jalandhar City(Jalandhar)","Carrot","Other","07/04/2021","300","700","500"
"Punjab","Jalandhar","Jalandhar City(Jalandhar)","Cauliflower","Other","07/04/2021","100","300","200"
"Punjab","Jalandhar","Jalandhar City(Jalandhar)","Coriander(Leaves)","Coriander","07/04/2021","400","800","700"
"Punjab","Jalandhar","Jalandhar City(Jalandhar)","Cucumbar(Kheera)","Cucumbar","07/04/2021","400","900","700"
"Punjab","Jalandhar","Jalandhar City(Jalandhar)","French Beans (Frasbean)","French Beans (Frasbean)","07/04/2021","1200","1400","1300"
"Punjab","Jalandhar","Jalandhar City(Jalandhar)","Garlic","Other","07/04/2021","2100","3600","2900"
"Punjab","Jalandhar","Jalandhar City(Jalandhar)","Ginger(Green)","Green Ginger","07/04/2021","1500","2600","2100"
"Punjab","Jalandhar","Jalandhar City(Jalandhar)","Grapes","Other","07/04/2021","1500","4000","2500"
"Punjab","Jalandhar","Jalandhar City(Jalandhar)","Green Chilli","Green Chilly","07/04/2021","1200","1600","1500"
"Punjab","Jalandhar","Jalandhar City(Jalandhar)","Guava","Other","07/04/2021","800","3000","1700"
"Punjab","Jalandhar","Jalandhar City(Jalandhar)","Karbuja(Musk Melon)","Karbhuja","07/04/2021","1500","3500","2300"
"Punjab","Jalandhar","Jalandhar City(Jalandhar)","Kinnow","Other","07/04/2021","800","2300","1200"
"Punjab","Jalandhar","Jalandhar City(Jalandhar)","Lemon","Lemon","07/04/2021","2400","3000","2600"
"Punjab","Jalandhar","Jalandhar City(Jalandhar)","Mango","Other","07/04/2021","3000","6000","4000"
"Punjab","Jalandhar","Jalandhar City(Jalandhar)","Mashrooms","Mashrooms","07/04/2021","7100","9100","8600"
"Punjab","Jalandhar","Jalandhar City(Jalandhar)","Methi(Leaves)","Methi","07/04/2021","600","900","700"
"Punjab","Jalandhar","Jalandhar City(Jalandhar)","Mousambi(Sweet Lime)","Other","07/04/2021","1800","4000","3000"
"Punjab","Jalandhar","Jalandhar City(Jalandhar)","Onion Green","Onion Green","07/04/2021","900","1100","1000"
"Punjab","Jalandhar","Jalandhar City(Jalandhar)","Orange","Other","07/04/2021","2000","4000","2600"
"Punjab","Jalandhar","Jalandhar City(Jalandhar)","Papaya","Papaya","07/04/2021","700","1800","1000"
"Punjab","Jalandhar","Jalandhar City(Jalandhar)","Pineapple","Other","07/04/2021","1500","2200","1700"
"Punjab","Jalandhar","Jalandhar City(Jalandhar)","Pomegranate","Pomogranate","07/04/2021","2000","5500","2800"
"Punjab","Jalandhar","Jalandhar City(Jalandhar)","Potato","Other","07/04/2021","160","640","300"
"Punjab","Jalandhar","Jalandhar City(Jalandhar)","Pumpkin","Other","07/04/2021","700","900","750"
"Punjab","Jalandhar","Jalandhar City(Jalandhar)","Raddish","Raddish","07/04/2021","300","500","400"
"Punjab","Jalandhar","Jalandhar City(Jalandhar)","Spinach","Spinach","07/04/2021","300","600","500"
"Punjab","Jalandhar","Jalandhar City(Jalandhar)","Tender Coconut","Tender Coconut","07/04/2021","1400","2300","1800"
"Punjab","Jalandhar","Jalandhar City(Jalandhar)","Tomato","Other","07/04/2021","400","900","700"
"Punjab","Jalandhar","Jalandhar City(Jalandhar)","Water Melon","Water Melon","07/04/2021","800","1400","900"
"Punjab","Jalandhar","Lohian Khas","Capsicum","Other","07/04/2021","1600","2000","1800"
"Punjab","Jalandhar","Lohian Khas","Cauliflower","Other","07/04/2021","300","500","400"
"Punjab","Jalandhar","Lohian Khas","Pumpkin","Other","07/04/2021","1000","1200","1100"
"Punjab","Jalandhar","Lohian Khas","Raddish","Other","07/04/2021","300","500","400"
"Punjab","Jalandhar","Lohian Khas","Round gourd","Other","07/04/2021","1200","1600","1400"
"Punjab","Jalandhar","Lohian Khas","Spinach","Other","07/04/2021","300","500","400"
"Punjab","Jalandhar","Mehatpur","Cauliflower","Other","07/04/2021","700","800","800"
"Punjab","Jalandhar","Mehatpur","Coriander(Leaves)","Coriander","07/04/2021","2000","2000","2000"
"Punjab","Jalandhar","Mehatpur","Green Chilli","Other","07/04/2021","2000","2000","2000"
"Punjab","Jalandhar","Mehatpur","Peas Wet","Peas Wet","07/04/2021","2000","2000","2000"
"Punjab","Jalandhar","Mehatpur","Raddish","Other","07/04/2021","700","800","800"
"Punjab","Jalandhar","Mehatpur","Spinach","Other","07/04/2021","1000","1000","1000"
"Punjab","Jalandhar","Mehatpur","Tomato","Local","07/04/2021","2000","2000","2000"
"Punjab","Jalandhar","Phillaur","Cauliflower","Other","07/04/2021","400","600","500"
"Punjab","Jalandhar","Phillaur","Raddish","Other","07/04/2021","400","600","500"
"Punjab","Jalandhar","Phillaur(Apra Mandi)","Cauliflower","Other","07/04/2021","900","1100","1000"
"Punjab","Jalandhar","Phillaur(Apra Mandi)","Cucumbar(Kheera)","Other","07/04/2021","500","700","600"
"Punjab","Jalandhar","Phillaur(Apra Mandi)","Green Chilli","Other","07/04/2021","2900","3100","3000"
"Punjab","Jalandhar","Phillaur(Apra Mandi)","Potato","Other","07/04/2021","300","500","400"
"Punjab","Jalandhar","Phillaur(Apra Mandi)","Pumpkin","Other","07/04/2021","1400","1600","1500"
"Punjab","Ludhiana","Doraha","Bitter gourd","Other","07/04/2021","6000","6000","6000"
"Punjab","Ludhiana","Doraha","Bottle gourd","Bottle Gourd","07/04/2021","1000","2000","1215"
"Punjab","Ludhiana","Doraha","Brinjal","Other","07/04/2021","1100","1800","1403"
"Punjab","Ludhiana","Doraha","Capsicum","Capsicum","07/04/2021","2000","3000","2345"
"Punjab","Ludhiana","Doraha","Carrot","Other","07/04/2021","1000","2000","1615"
"Punjab","Ludhiana","Doraha","Cucumbar(Kheera)","Cucumbar","07/04/2021","700","1400","803"
"Punjab","Ludhiana","Doraha","French Beans (Frasbean)","French Beans (Frasbean)","07/04/2021","2100","2100","2100"
"Punjab","Ludhiana","Doraha","Ginger(Green)","Green Ginger","07/04/2021","3000","4000","3892"
"Punjab","Ludhiana","Doraha","Green Chilli","Other","07/04/2021","2000","4000","2679"
"Punjab","Ludhiana","Doraha","Lemon","Lemon","07/04/2021","5500","5500","5500"
"Punjab","Ludhiana","Doraha","Onion","Other","07/04/2021","1400","1800","1463"
"Punjab","Ludhiana","Doraha","Peas Wet","Other","07/04/2021","4000","5000","4426"
"Punjab","Ludhiana","Doraha","Potato","Other","07/04/2021","400","600","456"
"Punjab","Ludhiana","Doraha","Raddish","Raddish","07/04/2021","500","500","500"
"Punjab","Ludhiana","Doraha","Tomato","Other","07/04/2021","900","2000","1419"
"Punjab","Ludhiana","Ludhiana","Bhindi(Ladies Finger)","Other","07/04/2021","2200","3000","2600"
"Punjab","Ludhiana","Ludhiana","Bitter gourd","Other","07/04/2021","2400","3200","2800"
"Punjab","Ludhiana","Ludhiana","Cabbage","Other","07/04/2021","200","400","300"
"Punjab","Ludhiana","Ludhiana","Capsicum","Other","07/04/2021","1000","1600","1300"
"Punjab","Ludhiana","Ludhiana","Carrot","Other","07/04/2021","300","900","600"
"Punjab","Ludhiana","Ludhiana","Cauliflower","Other","07/04/2021","200","500","350"
"Punjab","Ludhiana","Ludhiana","Chikoos(Sapota)","Other","07/04/2021","2500","3500","3000"
"Punjab","Ludhiana","Ludhiana","Coriander(Leaves)","Other","07/04/2021","400","800","600"
"Punjab","Ludhiana","Ludhiana","French Beans (Frasbean)","Other","07/04/2021","800","1200","1000"
"Punjab","Ludhiana","Ludhiana","Garlic","Other","07/04/2021","2200","4900","3700"
"Punjab","Ludhiana","Ludhiana","Grapes","Other","07/04/2021","2500","5500","4000"
"Punjab","Ludhiana","Ludhiana","Green Chilli","Other","07/04/2021","1000","2000","1500"
"Punjab","Ludhiana","Ludhiana","Kinnow","Other","07/04/2021","1000","3000","2000"
"Punjab","Ludhiana","Ludhiana","Lemon","Other","07/04/2021","2400","3200","2600"
"Punjab","Ludhiana","Ludhiana","Mango","Other","07/04/2021","6000","8000","7000"
"Punjab","Ludhiana","Ludhiana","Mousambi(Sweet Lime)","Other","07/04/2021","2500","4000","3500"
"Punjab","Ludhiana","Ludhiana","Onion","Other","07/04/2021","1000","1550","1300"
"Punjab","Ludhiana","Ludhiana","Peas Wet","Other","07/04/2021","1900","2500","2100"
"Punjab","Ludhiana","Ludhiana","Pomegranate","Other","07/04/2021","3000","7000","5000"
"Punjab","Ludhiana","Ludhiana","Pumpkin","Other","07/04/2021","300","600","400"
"Punjab","Ludhiana","Ludhiana","Raddish","Other","07/04/2021","150","300","250"
"Punjab","Ludhiana","Ludhiana","Squash(Chappal Kadoo)","Other","07/04/2021","600","900","750"
"Punjab","Ludhiana","Ludhiana","Tomato","Other","07/04/2021","300","1200","700"
"Punjab","Ludhiana","Ludhiana","Water Melon","Other","07/04/2021","800","1500","1000"
"Punjab","Moga","Dharamkot","Capsicum","Other","07/04/2021","1500","2500","2500"
"Punjab","Moga","Dharamkot","Cauliflower","Other","07/04/2021","600","900","900"
"Punjab","Moga","Dharamkot","Cucumbar(Kheera)","Other","07/04/2021","700","1500","1500"
"Punjab","Moga","Dharamkot","Green Chilli","Other","07/04/2021","2000","2500","2500"
"Punjab","Moga","Dharamkot","Onion","Other","07/04/2021","1300","1400","1400"
"Punjab","Moga","Dharamkot","Potato","Other","07/04/2021","600","600","600"
"Punjab","Moga","Dharamkot","Pumpkin","Other","07/04/2021","800","1000","1000"
"Punjab","Moga","Dharamkot","Raddish","Other","07/04/2021","400","400","400"
"Punjab","Moga","Dharamkot","Round gourd","Other","07/04/2021","1500","1800","1800"
"Punjab","Moga","Dharamkot","Squash(Chappal Kadoo)","Other","07/04/2021","1000","1200","1200"
"Punjab","Moga","Kot ise Khan","Capsicum","Other","07/04/2021","1000","1200","1100"
"Punjab","Moga","Kot ise Khan","Cauliflower","Other","07/04/2021","1000","1200","1100"
"Punjab","Moga","Kot ise Khan","Green Chilli","Other","07/04/2021","1200","1400","1300"
"Punjab","Moga","Kot ise Khan","Potato","Other","07/04/2021","600","800","700"
"Punjab","Moga","Kot ise Khan","Pumpkin","Other","07/04/2021","800","1000","900"
"Punjab","Moga","Kot ise Khan","Squash(Chappal Kadoo)","Other","07/04/2021","800","1000","900"
"Punjab","Moga","Moga","Bitter gourd","Other","07/04/2021","800","1200","1000"
"Punjab","Moga","Moga","Capsicum","Capsicum","07/04/2021","1400","1800","1600"
"Punjab","Moga","Moga","Cauliflower","Other","07/04/2021","200","400","300"
"Punjab","Moga","Moga","Cucumbar(Kheera)","Cucumbar","07/04/2021","200","400","300"
"Punjab","Moga","Moga","Ginger(Dry)","Other","07/04/2021","2400","2800","2600"
"Punjab","Moga","Moga","Green Chilli","Other","07/04/2021","2000","2400","2200"
"Punjab","Moga","Moga","Onion","Other","07/04/2021","800","1200","1000"
"Punjab","Moga","Moga","Potato","Other","07/04/2021","400","800","600"
"Punjab","Moga","Moga","Tomato","Other","07/04/2021","700","1300","1000"
"Punjab","Mohali","Banur","Cauliflower","Other","07/04/2021","400","500","500"
"Punjab","Mohali","Banur","Methi(Leaves)","Other","07/04/2021","1200","1500","1500"
"Punjab","Mohali","Banur","Potato","Other","07/04/2021","500","700","700"
"Punjab","Mohali","Banur (Kheragaju)","Bitter gourd","Other","07/04/2021","4000","4500","4500"
"Punjab","Mohali","Banur (Kheragaju)","Cabbage","Cabbage","07/04/2021","500","700","700"
"Punjab","Mohali","Banur (Kheragaju)","Capsicum","Capsicum","07/04/2021","2000","2500","2500"
"Punjab","Mohali","Banur (Kheragaju)","Carrot","Carrot","07/04/2021","1000","1500","1500"
"Punjab","Mohali","Banur (Kheragaju)","Coriander(Leaves)","Coriander","07/04/2021","1000","1200","1200"
"Punjab","Mohali","Banur (Kheragaju)","Garlic","Average","07/04/2021","4500","5000","5000"
"Punjab","Mohali","Banur (Kheragaju)","Green Chilli","Green Chilly","07/04/2021","3000","3500","3500"
"Punjab","Mohali","Banur (Kheragaju)","Methi(Leaves)","Methi","07/04/2021","1200","1500","1500"
"Punjab","Mohali","Banur (Kheragaju)","Peas Wet","Other","07/04/2021","4500","5000","5000"
"Punjab","Mohali","Banur (Kheragaju)","Potato","(Red Nanital)","07/04/2021","500","700","700"
"Punjab","Mohali","Banur (Kheragaju)","Pumpkin","Other","07/04/2021","700","800","800"
"Punjab","Mohali","Banur (Kheragaju)","Round gourd","Round gourd","07/04/2021","800","1000","1000"
"Punjab","Mohali","Banur (Kheragaju)","Tomato","Deshi","07/04/2021","1000","1200","1200"
"Punjab","Mohali","Lalru","Bottle gourd","Other","07/04/2021","800","1000","1000"
"Punjab","Mohali","Lalru","Brinjal","Other","07/04/2021","1000","1200","1100"
"Punjab","Mohali","Lalru","Cabbage","Other","07/04/2021","300","500","500"
"Punjab","Mohali","Lalru","Carrot","Other","07/04/2021","1800","1800","1800"
"Punjab","Mohali","Lalru","Cauliflower","Other","07/04/2021","700","800","800"
"Punjab","Mohali","Lalru","Coriander(Leaves)","Other","07/04/2021","1000","1400","1400"
"Punjab","Mohali","Lalru","Cucumbar(Kheera)","Other","07/04/2021","1000","1000","1000"
"Punjab","Mohali","Lalru","Garlic","Average","07/04/2021","5000","5000","5000"
"Punjab","Mohali","Lalru","Ginger(Green)","Green Ginger","07/04/2021","4000","4000","4000"
"Punjab","Mohali","Lalru","Green Chilli","Other","07/04/2021","3000","4000","4000"
"Punjab","Mohali","Lalru","Onion","Other","07/04/2021","1200","1500","1500"
"Punjab","Mohali","Lalru","Pumpkin","Other","07/04/2021","600","600","600"
"Punjab","Mohali","Lalru","Tomato","Other","07/04/2021","1000","1500","1200"
"Punjab","Nawanshahr","Banga","Apple","Other","07/04/2021","6000","9208","7000"
"Punjab","Nawanshahr","Banga","Bhindi(Ladies Finger)","Other","07/04/2021","7775","7775","7775"
"Punjab","Nawanshahr","Banga","Bitter gourd","Other","07/04/2021","3600","5528","4400"
"Punjab","Nawanshahr","Banga","Brinjal","Other","07/04/2021","1000","1484","1200"
"Punjab","Nawanshahr","Banga","Cabbage","Cabbage","07/04/2021","374","400","381"
"Punjab","Nawanshahr","Banga","Capsicum","Capsicum","07/04/2021","2000","2500","2400"
"Punjab","Nawanshahr","Banga","Carrot","Carrot","07/04/2021","1000","1000","1000"
"Punjab","Nawanshahr","Banga","Cauliflower","Cauliflower","07/04/2021","500","700","700"
"Punjab","Nawanshahr","Banga","Cucumbar(Kheera)","Other","07/04/2021","600","1100","747"
"Punjab","Nawanshahr","Banga","Field Pea","Field Pea","07/04/2021","3500","4617","4617"
"Punjab","Nawanshahr","Banga","Ginger(Green)","Green Ginger","07/04/2021","3000","3500","3354"
"Punjab","Nawanshahr","Banga","Grapes","Other","07/04/2021","3500","5505","5500"
"Punjab","Nawanshahr","Banga","Green Chilli","Other","07/04/2021","2543","3500","3200"
"Punjab","Nawanshahr","Banga","Onion","Onion","07/04/2021","1359","1500","1400"
"Punjab","Nawanshahr","Banga","Potato","Other","07/04/2021","500","784","650"
"Punjab","Nawanshahr","Banga","Raddish","Other","07/04/2021","300","800","700"
"Punjab","Nawanshahr","Banga","Round gourd","Other","07/04/2021","800","1018","1000"
"Punjab","Nawanshahr","Banga","Tomato","Other","07/04/2021","1858","3043","2000"
"Punjab","Nawanshahr","Banga","Water Melon","Other","07/04/2021","1600","1600","1600"
"Punjab","Nawanshahr","Nawan Shahar(Mandi Aur)","Carrot","Other","07/04/2021","1100","1100","1100"
"Punjab","Nawanshahr","Nawan Shahar(Mandi Aur)","Cauliflower","Other","07/04/2021","550","550","550"
"Punjab","Nawanshahr","Nawan Shahar(MandiRaho)","Cabbage","Other","07/04/2021","450","450","450"
"Punjab","Nawanshahr","Nawan Shahar(MandiRaho)","Cauliflower","Other","07/04/2021","550","550","550"
"Punjab","Nawanshahr","Nawan Shahar(MandiRaho)","Potato","Other","07/04/2021","500","500","500"
"Punjab","Nawanshahr","Nawan Shahar(Subzi Mandi)","Apple","Other","07/04/2021","7000","8000","7200"
"Punjab","Nawanshahr","Nawan Shahar(Subzi Mandi)","Banana","Other","07/04/2021","3000","3300","3100"
"Punjab","Nawanshahr","Nawan Shahar(Subzi Mandi)","Bhindi(Ladies Finger)","Other","07/04/2021","6500","7000","6600"
"Punjab","Nawanshahr","Nawan Shahar(Subzi Mandi)","Bitter gourd","Other","07/04/2021","4000","4500","4200"
"Punjab","Nawanshahr","Nawan Shahar(Subzi Mandi)","Brinjal","Other","07/04/2021","1200","1300","1220"
"Punjab","Nawanshahr","Nawan Shahar(Subzi Mandi)","Cabbage","Other","07/04/2021","400","500","420"
"Punjab","Nawanshahr","Nawan Shahar(Subzi Mandi)","Capsicum","Other","07/04/2021","2000","2200","2100"
"Punjab","Nawanshahr","Nawan Shahar(Subzi Mandi)","Carrot","Other","07/04/2021","1000","1200","1100"
"Punjab","Nawanshahr","Nawan Shahar(Subzi Mandi)","Cauliflower","Other","07/04/2021","500","600","520"
"Punjab","Nawanshahr","Nawan Shahar(Subzi Mandi)","Chikoos(Sapota)","Other","07/04/2021","3000","3500","3200"
"Punjab","Nawanshahr","Nawan Shahar(Subzi Mandi)","Cucumbar(Kheera)","Other","07/04/2021","700","800","720"
"Punjab","Nawanshahr","Nawan Shahar(Subzi Mandi)","French Beans (Frasbean)","Other","07/04/2021","2500","2800","2600"
"Punjab","Nawanshahr","Nawan Shahar(Subzi Mandi)","Garlic","Other","07/04/2021","5000","5500","5200"
"Punjab","Nawanshahr","Nawan Shahar(Subzi Mandi)","Ginger(Green)","Other","07/04/2021","3000","3500","3200"
"Punjab","Nawanshahr","Nawan Shahar(Subzi Mandi)","Grapes","Other","07/04/2021","5000","5500","5200"
"Punjab","Nawanshahr","Nawan Shahar(Subzi Mandi)","Karbuja(Musk Melon)","Other","07/04/2021","1000","1200","1100"
"Punjab","Nawanshahr","Nawan Shahar(Subzi Mandi)","Mango","Other","07/04/2021","5000","6000","5200"
"Punjab","Nawanshahr","Nawan Shahar(Subzi Mandi)","Mousambi(Sweet Lime)","Other","07/04/2021","4800","5000","4900"
"Punjab","Nawanshahr","Nawan Shahar(Subzi Mandi)","Onion","Other","07/04/2021","1200","1300","1220"
"Punjab","Nawanshahr","Nawan Shahar(Subzi Mandi)","Papaya","Other","07/04/2021","1700","1900","1800"
"Punjab","Nawanshahr","Nawan Shahar(Subzi Mandi)","Pomegranate","Other","07/04/2021","7000","8000","7200"
"Punjab","Nawanshahr","Nawan Shahar(Subzi Mandi)","Potato","Other","07/04/2021","500","600","520"
"Punjab","Nawanshahr","Nawan Shahar(Subzi Mandi)","Pumpkin","Other","07/04/2021","900","1000","920"
"Punjab","Nawanshahr","Nawan Shahar(Subzi Mandi)","Round gourd","Other","07/04/2021","1000","1200","1100"
"Punjab","Nawanshahr","Nawan Shahar(Subzi Mandi)","Tomato","Other","07/04/2021","1700","1800","1720"
"Punjab","Nawanshahr","Nawan Shahar(Subzi Mandi)","Water Melon","Other","07/04/2021","1700","1800","1720"
"Punjab","Patiala","Nabha","Apple","Other","07/04/2021","10000","15000","12800"
"Punjab","Patiala","Nabha","Bhindi(Ladies Finger)","Other","07/04/2021","6000","8000","7100"
"Punjab","Patiala","Nabha","Bitter gourd","Other","07/04/2021","3500","5000","4200"
"Punjab","Patiala","Nabha","Brinjal","Other","07/04/2021","700","1200","900"
"Punjab","Patiala","Nabha","Capsicum","Other","07/04/2021","1000","1700","1400"
"Punjab","Patiala","Nabha","Cauliflower","Other","07/04/2021","500","1000","800"
"Punjab","Patiala","Nabha","Cucumbar(Kheera)","Other","07/04/2021","400","1000","600"
"Punjab","Patiala","Nabha","Garlic","Other","07/04/2021","3000","5500","3700"
"Punjab","Patiala","Nabha","Ginger(Dry)","Other","07/04/2021","2500","4000","3500"
"Punjab","Patiala","Nabha","Grapes","Other","07/04/2021","4000","7000","5600"
"Punjab","Patiala","Nabha","Green Chilli","Other","07/04/2021","2000","3500","2600"
"Punjab","Patiala","Nabha","Guava","Other","07/04/2021","4800","6000","5400"
"Punjab","Patiala","Nabha","Karbuja(Musk Melon)","Karbhuja","07/04/2021","3000","5000","4500"
"Punjab","Patiala","Nabha","Lemon","Other","07/04/2021","9000","11000","10100"
"Punjab","Patiala","Nabha","Mango","Other","07/04/2021","5000","8000","6900"
"Punjab","Patiala","Nabha","Mousambi(Sweet Lime)","Other","07/04/2021","3700","5500","4900"
"Punjab","Patiala","Nabha","Onion","Other","07/04/2021","800","1600","1100"
"Punjab","Patiala","Nabha","Peas cod","Other","07/04/2021","2700","4500","3700"
"Punjab","Patiala","Nabha","Potato","Other","07/04/2021","300","700","500"
"Punjab","Patiala","Nabha","Raddish","Other","07/04/2021","300","700","500"
"Punjab","Patiala","Nabha","Squash(Chappal Kadoo)","Other","07/04/2021","700","1300","1000"
"Punjab","Patiala","Nabha","Tomato","Other","07/04/2021","1100","2000","1500"
"Punjab","Patiala","Nabha","Water Melon","Other","07/04/2021","1000","1700","1400"
"Punjab","Ropar (Rupnagar)","Chamkaur Sahib","Apple","Apple","07/04/2021","7400","7500","7450"
"Punjab","Ropar (Rupnagar)","Chamkaur Sahib","Banana","Other","07/04/2021","2300","2400","2350"
"Punjab","Ropar (Rupnagar)","Chamkaur Sahib","Bhindi(Ladies Finger)","Other","07/04/2021","5400","5500","5450"
"Punjab","Ropar (Rupnagar)","Chamkaur Sahib","Bitter gourd","Bitter Gourd","07/04/2021","3900","4000","3950"
"Punjab","Ropar (Rupnagar)","Chamkaur Sahib","Bottle gourd","Other","07/04/2021","1500","1600","1550"
"Punjab","Ropar (Rupnagar)","Chamkaur Sahib","Brinjal","Other","07/04/2021","1700","1800","1750"
"Punjab","Ropar (Rupnagar)","Chamkaur Sahib","Capsicum","Other","07/04/2021","2400","2500","2450"
"Punjab","Ropar (Rupnagar)","Chamkaur Sahib","Cauliflower","Other","07/04/2021","300","400","350"
"Punjab","Ropar (Rupnagar)","Chamkaur Sahib","Coriander(Leaves)","Coriander","07/04/2021","1100","1200","1150"
"Punjab","Ropar (Rupnagar)","Chamkaur Sahib","Cucumbar(Kheera)","Other","07/04/2021","1400","1500","1450"
"Punjab","Ropar (Rupnagar)","Chamkaur Sahib","Garlic","Average","07/04/2021","4900","5000","4950"
"Punjab","Ropar (Rupnagar)","Chamkaur Sahib","Ginger(Green)","Green Ginger","07/04/2021","3400","3500","3450"
"Punjab","Ropar (Rupnagar)","Chamkaur Sahib","Grapes","Other","07/04/2021","5500","5600","5550"
"Punjab","Ropar (Rupnagar)","Chamkaur Sahib","Green Chilli","Other","07/04/2021","3500","3600","3550"
"Punjab","Ropar (Rupnagar)","Chamkaur Sahib","Karbuja(Musk Melon)","Other","07/04/2021","1700","1800","1750"
"Punjab","Ropar (Rupnagar)","Chamkaur Sahib","Lemon","Lemon","07/04/2021","9900","10000","9950"
"Punjab","Ropar (Rupnagar)","Chamkaur Sahib","Mango","Other","07/04/2021","6900","7000","6950"
"Punjab","Ropar (Rupnagar)","Chamkaur Sahib","Onion","Other","07/04/2021","1600","1700","1650"
"Punjab","Ropar (Rupnagar)","Chamkaur Sahib","Papaya","Other","07/04/2021","2000","2100","2050"
"Punjab","Ropar (Rupnagar)","Chamkaur Sahib","Peas Wet","Other","07/04/2021","4900","5000","4950"
"Punjab","Ropar (Rupnagar)","Chamkaur Sahib","Pomegranate","Other","07/04/2021","6400","6500","6450"
"Punjab","Ropar (Rupnagar)","Chamkaur Sahib","Potato","Other","07/04/2021","400","500","450"
"Punjab","Ropar (Rupnagar)","Chamkaur Sahib","Pumpkin","Other","07/04/2021","1100","1200","1150"
"Punjab","Ropar (Rupnagar)","Chamkaur Sahib","Tomato","Other","07/04/2021","2000","2100","2050"
"Punjab","Ropar (Rupnagar)","Chamkaur Sahib","Water Melon","Other","07/04/2021","1100","1200","1150"
"Punjab","Ropar (Rupnagar)","Ropar","Apple","Apple","07/04/2021","7000","8000","7500"
"Punjab","Ropar (Rupnagar)","Ropar","Cauliflower","Other","07/04/2021","600","600","600"
"Punjab","Ropar (Rupnagar)","Ropar","Ginger(Green)","Other","07/04/2021","3000","3500","3200"
"Punjab","Ropar (Rupnagar)","Ropar","Green Chilli","Other","07/04/2021","4000","5000","4500"
"Punjab","Ropar (Rupnagar)","Ropar","Green Peas","Other","07/04/2021","3000","3000","3000"
"Punjab","Ropar (Rupnagar)","Ropar","Kinnow","Other","07/04/2021","3000","3000","3000"
"Punjab","Ropar (Rupnagar)","Ropar","Onion","Other","07/04/2021","1000","1400","1200"
"Punjab","Ropar (Rupnagar)","Ropar","Potato","Other","07/04/2021","600","800","700"
"Punjab","Sangrur","Ahmedgarh","Bottle gourd","Other","07/04/2021","1200","1400","1300"
"Punjab","Sangrur","Ahmedgarh","Cucumbar(Kheera)","Other","07/04/2021","500","700","600"
"Punjab","Sangrur","Ahmedgarh","Pumpkin","Other","07/04/2021","1000","1200","1100"
"Punjab","Sangrur","Dhuri","Cucumbar(Kheera)","Cucumbar","07/04/2021","200","500","300"
"Punjab","Sangrur","Dhuri","Grapes","Other","07/04/2021","3800","5000","4500"
"Punjab","Sangrur","Dhuri","Mango","Other","07/04/2021","5000","6800","6000"
"Punjab","Sangrur","Dhuri","Onion","Other","07/04/2021","1100","1410","1300"
"Punjab","Sangrur","Dhuri","Potato","Local","07/04/2021","550","630","600"
"Punjab","Sangrur","Dhuri","Tomato","Other","07/04/2021","1500","1700","1600"
"Punjab","Sangrur","Lehra Gaga","Banana","Other","07/04/2021","2400","2600","2500"
"Punjab","Sangrur","Lehra Gaga","Bhindi(Ladies Finger)","Other","07/04/2021","9000","9000","9000"
"Punjab","Sangrur","Lehra Gaga","Brinjal","Other","07/04/2021","1600","1700","1600"
"Punjab","Sangrur","Lehra Gaga","Capsicum","Other","07/04/2021","2000","2000","2000"
"Punjab","Sangrur","Lehra Gaga","Carrot","Other","07/04/2021","1500","1500","1500"
"Punjab","Sangrur","Lehra Gaga","Cauliflower","Other","07/04/2021","1500","1500","1500"
"Punjab","Sangrur","Lehra Gaga","Cucumbar(Kheera)","Other","07/04/2021","700","1000","800"
"Punjab","Sangrur","Lehra Gaga","Grapes","Other","07/04/2021","5000","7000","6000"
"Punjab","Sangrur","Lehra Gaga","Green Chilli","Other","07/04/2021","3500","4000","3500"
"Punjab","Sangrur","Lehra Gaga","Kinnow","Other","07/04/2021","3000","4000","3000"
"Punjab","Sangrur","Lehra Gaga","Mango","Other","07/04/2021","6500","7000","6500"
"Punjab","Sangrur","Lehra Gaga","Onion","Other","07/04/2021","1200","1200","1200"
"Punjab","Sangrur","Lehra Gaga","Papaya","Other","07/04/2021","3000","3000","3000"
"Punjab","Sangrur","Lehra Gaga","Potato","Other","07/04/2021","600","600","600"
"Punjab","Sangrur","Lehra Gaga","Pumpkin","Other","07/04/2021","1500","1500","1500"
"Punjab","Sangrur","Lehra Gaga","Raddish","Other","07/04/2021","500","500","500"
"Punjab","Sangrur","Lehra Gaga","Tomato","Other","07/04/2021","2000","2000","2000"
"Punjab","Sangrur","Sunam","Apple","Other","07/04/2021","8000","10000","9000"
"Punjab","Sangrur","Sunam","Bottle gourd","Bottle Gourd","07/04/2021","1000","1500","1300"
"Punjab","Sangrur","Sunam","Cucumbar(Kheera)","Cucumbar","07/04/2021","500","800","700"
